username, date, retweets, text, id, permalink,,,,
riskeypb,5/3/11 10:16,0,#5: Bossypants top-sellers_books_books_0316056863,6.54196E+16,https://twitter.com/riskeypb/status/65419581270925312,,,,
forloveoffranky,5/3/11 10:13,0,"laughing uncontrollably at Tina Fey's  Bossypants "". Sad I'm almost done!""",6.54188E+16,https://twitter.com/forloveoffranky/status/65418794616635392,,,,
yung_lazzzagna,5/3/11 10:10,0,Bossypants : complete.,6.5418E+16,https://twitter.com/yung_lazzzagna/status/65418029227454464,,,,
slipperyredhead,5/3/11 10:09,0,"pseudo-review of  bossypants "" http://dreamboatliterary.wordpress.com/2011/05/03/either-way-everything-will-be-fine/""",6.54178E+16,https://twitter.com/slipperyredhead/status/65417750360764416,,,,
BookLover526,5/3/11 10:07,0,Bossypants ' by Tina Fey..Get it at Amazon #books http://amzn.to/ep5dEA,6.54173E+16,https://twitter.com/BookLover526/status/65417252161335297,,,,
worthygoods1,5/3/11 10:06,0,"@josie__huang Run, don't walk! I think you'll love it. Check out this interview by for a Bossypants teaser- http://usat.ly/jwdrHI",6.54169E+16,https://twitter.com/worthygoods1/status/65416885130371073,,,,
javajanie,5/3/11 10:03,0,"After a week of subbing, I will be buying 2 books. Bossypants , because um, it's Tina Fey, & Die For Me, by super talented blogger friend.",6.54162E+16,https://twitter.com/javajanie/status/65416154952384512,,,,
corpseesproc,5/3/11 9:59,0,Starting to anyway http://bit.ly/jOGRmP @GetGlue #Bossypants,6.54152E+16,https://twitter.com/corpseesproc/status/65415216904675328,,,,
Siekogirl,5/3/11 9:56,0,#Win A Copy Of Bossypants By Tina Fey 2 Winners via @MomsMotleyCrue CAN/US #giveaway http://tinyurl.com/3edeeh7,6.54144E+16,https://twitter.com/Siekogirl/status/65414386025644033,,,,
PyramidArchitec,5/3/11 9:53,0,Bossypants for Kindle: Fey has a bestselling book called Bossypants available on the Kindle that has awesome rev... http://bit.ly/m899o4,6.54136E+16,https://twitter.com/PyramidArchitec/status/65413627028586496,,,,
clarencejohnsn,5/3/11 9:50,0,@Wolfcock You reading Bossypants ? I got a hankering to watch the Cheers pilot from her description.,6.54128E+16,https://twitter.com/clarencejohnsn/status/65412839896133632,,,,
bookofwinner,5/3/11 9:47,0,#books #deals #store #1: Bossypants : Bossypants Tina Fey (Author) 34 days in the top 100 (174)Download: $12.99... http://bit.ly/cT1CTm,6.54123E+16,https://twitter.com/bookofwinner/status/65412267126169600,,,,
IndecisiveRease,5/3/11 9:47,0,Halfway through #Bossypants by #TinaFey . I love Tina Fey like Liz Lemon loves Oprah Winfrey.,6.54122E+16,https://twitter.com/IndecisiveRease/status/65412187669274624,,,,
chloejnegron,5/3/11 9:46,0,@elizpaige Totally worth going the bookworm route! Can't put it down unless to breathe in between laughs! Totes loving it. #Bossypants,6.54119E+16,https://twitter.com/chloejnegron/status/65411880407154688,,,,
amypfinn,5/3/11 9:45,0,is off to purchase Bossypants - am I in for a treat or what!!,6.54117E+16,https://twitter.com/amypfinn/status/65411682117226496,,,,
WhitLav,5/3/11 9:44,0,"@asbigley My recent reads are The Help, Water for Elephants and Bossypants . Would recommend all if you haven't read!",6.54113E+16,https://twitter.com/WhitLav/status/65411344920350720,,,,
Anabelle_Anas,5/3/11 9:42,0,#5: Bossypants http://amzn.to/l3DRjw,6.54109E+16,https://twitter.com/Anabelle_Anas/status/65410925661929472,,,,
bookofwinner,5/3/11 9:42,0,#entertainment #hot #1: Bossypants : Bossypants Tina Fey (Author) (174)Download: $12.99 2 used & new from $9.99(... http://bit.ly/cGIedd,6.54109E+16,https://twitter.com/bookofwinner/status/65410892304625664,,,,
mandalikescats,5/3/11 9:42,0,@AmandaMusings Are you reading Bossypants ? (is it hilarious) or just find the quote?,6.54109E+16,https://twitter.com/mandalikescats/status/65410856560758785,,,,
IndecisiveRease,5/3/11 9:38,0,I'm #reading Bossypants by Tina Fey http://goodreads.com/review/show/165231431,6.54099E+16,https://twitter.com/IndecisiveRease/status/65409908941656065,,,,
KSJILL,5/3/11 9:36,0,@danimichelle heh. No worries. I'm so busy I don't even have time to read street signs. But I'm organizing a bossypants and beer discussion.,6.54094E+16,https://twitter.com/KSJILL/status/65409412382203904,,,,
mmurphydc,5/3/11 9:27,0,Looked up in my train car this morning and there was another woman reading #Bossypants . I felt like we were on some kind of exclusive club.,6.54071E+16,https://twitter.com/mmurphydc/status/65407137865666560,,,,
lucyswope,5/3/11 9:23,0,"thank you, Tina Fey, for the phrase crotch biscuits."" i knew that the fatty triangles of the upper thighs need a name. #Bossypants""",6.54062E+16,https://twitter.com/lucyswope/status/65406151537344513,,,,
AmandaMusings,5/3/11 9:20,0,Kim Kardashian, as we know," was made by Russian scientists to sabotage our athletes."" Tina Fey"," Bossypants""",6.54053E+16,https://twitter.com/AmandaMusings/status/65405254375718912,
CobieLyn,5/3/11 9:19,0,Finished Tina Feys book Bossypants last night. HILARIOUS!!!!,6.5405E+16,https://twitter.com/CobieLyn/status/65405045486788608,,,,
SamanthaFink,5/3/11 9:17,0,@cameronscheetz let me know when you're done with Bossypants -- need to borrow it! Also want to borrow from you- An Object of Beauty! :),6.54047E+16,https://twitter.com/SamanthaFink/status/65404694993965056,,,,
SarahSpinoza,5/3/11 8:52,0,Bossypants for Kindle: Fey has a bestselling book called Bossypants available on the Kindle that has awesome rev... http://bit.ly/ljcsdv,6.53982E+16,https://twitter.com/SarahSpinoza/status/65398245840519169,,,,
cleverkate,5/3/11 8:48,1,"Lead her away from Acting but not all the way to Finance."" From Prayer for a Daughter in Tina Fey's ' Bossypants '""",6.53973E+16,https://twitter.com/cleverkate/status/65397337186516992,,,,
FollowPalin,5/3/11 8:44,0,Bossypants for Kindle - BlogKindle (blog): 24 Hours Vancouver Bossypants forâ€_ http://goo.gl/fb/shSpY #palin #teaparty,6.53963E+16,https://twitter.com/FollowPalin/status/65396304259457024,,,,
bookofwinner,5/3/11 8:40,0,#entertainment #hot #1: Bossypants : Bossypants Tina Fey (Author) (172)Download: $12.99 2 used & new from $9.99(... http://bit.ly/cGIedd,6.53954E+16,https://twitter.com/bookofwinner/status/65395376244531200,,,,
BookLover527,5/3/11 8:36,0,Bossypants ' by Tina Fey..Get it at Amazon #books http://amzn.to/ep5dEA,6.53944E+16,https://twitter.com/BookLover527/status/65394422120067073,,,,
susanhardjono,5/3/11 8:35,0,"Tina Fey's #bossypants is such a hilarious read, do yourself a favour and get a copy!!",6.5394E+16,https://twitter.com/susanhardjono/status/65394003209764864,,,,
VotePalin2013,5/3/11 8:34,0,Bossypants for Kindle - BlogKindle (blog): CANOEBossypants for KindleBlogKindle (blog)I fondly remem... http://bit.ly/jqDNtY #sarahpalin,6.53938E+16,https://twitter.com/VotePalin2013/status/65393783923163136,,,,
asmalltownmommy,5/3/11 8:33,0,Giveaway â€“ Bossypants by Tina Fey â€“ 2 Winners â€“ Ends 5/7/11 http://bit.ly/gtHMmi,6.53934E+16,https://twitter.com/asmalltownmommy/status/65393436622192640,,,,
Specialgrant,5/3/11 8:32,0,@Grizz30rock my wife wouldn't let me I've had to do it the conventional way I've fallen in love with her regardless. #funnylady #bossypants,6.53932E+16,https://twitter.com/Specialgrant/status/65393248990007296,,,,
funfindsfamily,5/3/11 8:31,0,"Book Break: Bossypants by Tina Fey - Short and sweet: In her memoir, Bossypants , Tina Fey recounts her rise to stard... http://ow.ly/1csNYD",6.5393E+16,https://twitter.com/funfindsfamily/status/65393018181664768,,,,
cwandt,5/3/11 8:26,0,listen to tina fey bossypants,6.53919E+16,https://twitter.com/cwandt/status/65391877217730560,,,,
Specialgrant,5/3/11 8:18,1,@Grizz30rock just followed @dotcom30rock . I hope he's as fun and receptive as the mighty Grizz. Also loving Tina's book #bossypants,6.53898E+16,https://twitter.com/Specialgrant/status/65389826828025856,,,,
managertomom,5/3/11 8:17,0,#Win A Copy Of Bossypants By Tina Fey 2 Winners via @MomsMotleyCrue CAN/US #giveaway http://tinyurl.com/3edeeh7,6.53895E+16,https://twitter.com/managertomom/status/65389517183516672,,,,
ipad2ipad,5/3/11 8:14,0,A Visit from the Goon Squad: Related Bossypants Merchandise Share and Enjoy: http://bit.ly/ixlD90,6.53887E+16,https://twitter.com/ipad2ipad/status/65388713273856001,,,,
FollowPalin,5/3/11 8:09,0,Bossypants for Kindle - BlogKindle (blog) http://goo.gl/fb/DXCas #palin #teaparty,6.53876E+16,https://twitter.com/FollowPalin/status/65387613988720641,,,,
kindle8,5/3/11 8:04,0,http://www.psgdx.com Bossypants for Kindle http://bit.ly/k7jRUq,6.53862E+16,https://twitter.com/kindle8/status/65386160364584960,,,,
BiaSparrow,5/3/11 8:01,0,"kul! finns i trade paperback RT @philipteir HÃ_r skriver jag om Tina Feys  Bossypants "": http://www.hbl.fi/text/kultur/2011/5/3/d62890.php""",6.53854E+16,https://twitter.com/BiaSparrow/status/65385403938639872,,,,
nativetonoise,5/3/11 7:58,0,#BOSSYPANTS is funny. blue menstruation.,6.53847E+16,https://twitter.com/nativetonoise/status/65384702902677504,,,,
iammaredhead,5/3/11 7:55,0,Reading Bossypants by Tina Fey.... Love it!!,6.53839E+16,https://twitter.com/iammaredhead/status/65383882530365440,,,,
2pinklines,5/3/11 7:46,0,Just downloaded #bossypants as incentive to hit the gym.,6.53818E+16,https://twitter.com/2pinklines/status/65381766508183552,,,,
mynameismez,5/3/11 7:44,0,"@pintadoguy I love that you used a swimming emoji to express your feelings about Bossypants . PS îÅ_ (it really never gets old, does it?)",6.53812E+16,https://twitter.com/mynameismez/status/65381231994482688,,,,
kaelap,5/3/11 7:37,0,5 of 5 stars to Bossypants by Tina Fey http://www.goodreads.com/review/show/165213554,6.53795E+16,https://twitter.com/kaelap/status/65379504520048640,,,,
AprilontheFly,5/3/11 7:36,0,Reading #TinaFey 's #Bossypants HI-LARIOUS!!,6.53793E+16,https://twitter.com/AprilontheFly/status/65379308872540161,,,,
goodsarena,5/3/11 7:33,0,Bossypants http://nblo.gs/hojLA,6.53785E+16,https://twitter.com/goodsarena/status/65378500642738176,,,,
Anabelle_Anas,5/3/11 7:31,0,#4: Bossypants http://amzn.to/eBMHrF,6.5378E+16,https://twitter.com/Anabelle_Anas/status/65378003550605313,,,,
gracefoley,5/3/11 7:31,0,"Reading #bossypants and walking at the same time, so far so good. I haven't ran into a pole yet...",6.53779E+16,https://twitter.com/gracefoley/status/65377865138569216,,,,
claireclose,5/3/11 7:22,0,I am reading Bossypants http://bit.ly/gfvkAK @GetGlue #Bossypants,6.53756E+16,https://twitter.com/claireclose/status/65375643222810624,,,,
thejaneellen,5/3/11 7:20,0,"I realized why I find Tina Fey's Bossypants so funny, she writes just like Wendy @WeekdayJukebox",6.53752E+16,https://twitter.com/thejaneellen/status/65375238136938496,,,,
jonas_adner,5/3/11 7:19,1,@kinkyafro the bossypant of all bossypants,6.53749E+16,https://twitter.com/jonas_adner/status/65374897525886976,,,,
daviddjuphammar,5/3/11 7:18,0,"Om Slim Thug vill stÃ_rka sina hipsteraktier mÃ¥ste nÃ_sta album heta  Bossypants "".""",6.53746E+16,https://twitter.com/daviddjuphammar/status/65374597503127552,,,,
boegig,5/3/11 7:17,0,@teamribs <3 . Fick du styrt nÃ¥gon att lÃ¥na bossypants av fÃ¶rresten?,6.53745E+16,https://twitter.com/boegig/status/65374525314973696,,,,
antongustavsson,5/3/11 7:15,0,"Att dÃ¶ma av @philipteir 's recension ( http:// bit.ly/lCEFuF ) mÃ¥ste jag flytta upp Tina Feys  Bossypants "" pÃ¥ lÃ_slistan"," asap.""",6.53739E+16,https://twitter.com/antongustavsson/status/65373925323968512,,,
allieroseknows,5/3/11 7:15,0,"I was secretly only there to borrow Bossypants !!!!! And see my lovely friend, of course ...",6.53739E+16,https://twitter.com/allieroseknows/status/65373882797920256,,,,
Neekatron,5/3/11 7:10,0,"I wonder how many other people put down their copy of Bossypants after two pages and google image searched Tina Fey's scar"" for 15 minutes.""",6.53727E+16,https://twitter.com/Neekatron/status/65372713862176768,,,,
BookLover527,5/3/11 7:09,0,Bossypants ' by Tina Fey..Get it at Amazon!! #books http://amzn.to/ep5dEA,6.53723E+16,https://twitter.com/BookLover527/status/65372308776288256,,,,
pintadoguy,5/3/11 7:06,0,"I am devouring BOSSYPANTS , Tina Fey's new book. She's making me laugh so hard I choked on my own saliva. îê_",6.53717E+16,https://twitter.com/pintadoguy/status/65371669476278272,,,,
GrowFonder,5/3/11 7:05,0,"Full of not nice curry, wishing I had bossypants to read in bed, taking Champ Press' Creators Supplement instead. #glad http:// yfrog.com/gz27148985j",6.53713E+16,https://twitter.com/GrowFonder/status/65371333139243008,,,,
skatergirl1984,5/3/11 7:03,0,almost done reading bossypants by tina fey!!,6.53709E+16,https://twitter.com/skatergirl1984/status/65370946885791744,,,,
philipteir,5/3/11 7:02,0,"HÃ_r skriver jag om Tina Feys  Bossypants "": http://www.hbl.fi/text/kultur/2011/5/3/d62890.php""",6.53706E+16,https://twitter.com/philipteir/status/65370565808095233,,,,
goodsarena,5/3/11 7:00,0,Bossypants http://www.ebooks.goodsarena.com/bossypants/,6.537E+16,https://twitter.com/goodsarena/status/65370043776643072,,,,
LisaNaomi,5/3/11 6:46,0,Another book added to my to read list Tina Fey's Bossypants . She's one of my idols,6.53665E+16,https://twitter.com/LisaNaomi/status/65366496670527488,,,,
tzvasnormandy,5/3/11 6:27,0,I saw Madonna's Louis Vuitton ad and honestly, at first glance," I thought it was Gwen Stefani's baby."" - Tina Fey #Bossypants""",6.53617E+16,https://twitter.com/tzvasnormandy/status/65361743660068864,,
BookLover525,5/3/11 6:08,0,Bossypants ' by Tina Fey..Get it at Amazon #books http://amzn.to/ep5dEA,6.5357E+16,https://twitter.com/BookLover525/status/65357009368793091,,,,
TheBeefsteaks,5/3/11 6:04,0,Listening to Tina Fey read Bossypants while doing chores (as our American cousins would say). I can see what the fuss is about.,6.5356E+16,https://twitter.com/TheBeefsteaks/status/65355957764489217,,,,
slchia,5/3/11 5:56,0,GASP. BOSSYPANTS . IT'S BEEN FINISHED.,6.53541E+16,https://twitter.com/slchia/status/65354067764981760,,,,
holidaygiftbuzz,5/3/11 5:50,0,Currently Buzzing #Bossypants (Audiobook #ChristmasGift #Christmas #books . http://www.holidaygiftbuzz.com/product/2833/books/,6.53524E+16,https://twitter.com/holidaygiftbuzz/status/65352424302456832,,,,
HilariousTweets,5/3/11 5:42,0,RT @fiveland46 - Been listening to the audio version of Bossypants by Tina Fey. #hilarious,6.53504E+16,https://twitter.com/HilariousTweets/status/65350411053314048,,,,
knowledge_is_it,5/3/11 5:34,0,#5: Bossypants â€”â€”How to Get Educational Gifts for Children: [...] http://bit.ly/jpJy9I,6.53484E+16,https://twitter.com/knowledge_is_it/status/65348446911086592,,,,
Encentria,5/3/11 5:31,0,finished Bossypants by Tina Fey http://amzn.to/dRoCgd #Kindle,6.53478E+16,https://twitter.com/Encentria/status/65347848912388096,,,,
krenmcloughlin,5/3/11 5:27,0,@leighsales Highly recommend the audiobook of Bossypants - really adds something to have Tina herself read it to you :),6.53468E+16,https://twitter.com/krenmcloughlin/status/65346829734248448,,,,
riskeypb,5/3/11 5:25,0,#5: Bossypants top-sellers_books_books_0316056863,6.53462E+16,https://twitter.com/riskeypb/status/65346222612938752,,,,
BookLover526,5/3/11 5:22,0,Bossypants ' by Tina Fey..Get it at Amazon! #books http://amzn.to/ep5dEA,6.53456E+16,https://twitter.com/BookLover526/status/65345566263099392,,,,
fiveland46,5/3/11 5:09,0,Been listening to the audio version of Bossypants by Tina Fey. #hilarious,6.53423E+16,https://twitter.com/fiveland46/status/65342299495870464,,,,
Anabelle_Anas,5/3/11 4:41,0,#5: Bossypants http://amzn.to/l3DRjw,6.53352E+16,https://twitter.com/Anabelle_Anas/status/65335234220146688,,,,
mrsshukra,5/3/11 4:37,0,@gabreviews is giving away a copy of Tina Fey's book Bossypants ! Visit http://bit.ly/kBeyu5 to enter. #giveaway ends 5/27,6.53342E+16,https://twitter.com/mrsshukra/status/65334171756802049,,,,
Booklover528,5/3/11 4:26,0,Bossypants ' by Tina Fey..Get it at Amazon! #books http://amzn.to/ep5dEA,6.53313E+16,https://twitter.com/Booklover528/status/65331312168407040,,,,
Manuls,5/3/11 3:59,0,"Corrijo para que no se enfade @MissMacGuffin . He metido el libro de Tina Fey ' Bossypants ' en el Kindle, ya os dirÃ© quÃ© tal :)",6.53245E+16,https://twitter.com/Manuls/status/65324515349118977,,,,
MissMacGuffin,5/3/11 3:58,0,@Manuls Es Bossypants . Ni siquiera sabes cÃ_mo se llama XD,6.53243E+16,https://twitter.com/MissMacGuffin/status/65324293390737408,,,,
rebeccad,5/3/11 3:50,0,"My favorite book of all time used to be Madame Bovary"" but now it is "" Bossypants ."" http://tumblr.com/xob2d9yub5""",6.53224E+16,https://twitter.com/rebeccad/status/65322439005044736,,,,
holidaygiftbuzz,5/3/11 3:50,0,Currently Buzzing #Bossypants (Audiobook #ChristmasGift #Christmas #books . http://www.holidaygiftbuzz.com/product/2833/books/,6.53222E+16,https://twitter.com/holidaygiftbuzz/status/65322213414412289,,,,
knowledge_is_it,5/3/11 3:45,0,#5: Bossypants ------How to Get Educational Gifts for Children http://bit.ly/jDQnM9,6.5321E+16,https://twitter.com/knowledge_is_it/status/65321029211394048,,,,
jayzhelle,5/3/11 3:28,0,Bossypants audiobook ftw! :)),6.53168E+16,https://twitter.com/jayzhelle/status/65316842452959232,,,,
riskeypb,5/3/11 3:18,0,#5: Bossypants top-sellers_books_books_0316056863,6.53143E+16,https://twitter.com/riskeypb/status/65314325623078912,,,,
mwfspartacus,5/3/11 3:10,0,I am currently number 64 in line for Bossypants by Tina Fey @dbrl . #cantwait #toobadapostropheswreckhashtags,6.53124E+16,https://twitter.com/mwfspartacus/status/65312381974220801,,,,
Angelina_JoIie,5/3/11 3:10,0,Tina Fey delivers a laughs in â€˜ Bossypants â€™ http://ping.fm/l3PWP,6.53124E+16,https://twitter.com/Angelina_JoIie/status/65312353893363712,,,,
BookLover525,5/3/11 3:04,0,Bossypants ' by Tina Fey..Get it at Amazon!! #books http://amzn.to/ep5dEA,6.53106E+16,https://twitter.com/BookLover525/status/65310634190974976,,,,
mikadempe,5/3/11 2:47,0,det var ett HIMLA TJAT om denna #bossypants . jag Ã¥terkommer kring frÃ¥gan.,6.53064E+16,https://twitter.com/mikadempe/status/65306379455447040,,,,
BookLover526,5/3/11 2:43,0,Bossypants ' by Tina Fey..Get it at Amazon #books http://amzn.to/ep5dEA,6.53055E+16,https://twitter.com/BookLover526/status/65305535095898112,,,,
hollemo,5/3/11 2:32,0,Just started reading Tina Fey's book ' Bossypants '. My massive girl crush on her has just doubled!,6.53027E+16,https://twitter.com/hollemo/status/65302734408130560,,,,
SoTinaFey,5/3/11 2:30,0,"Tina Fey: Bossypants , A Review: Links, Pics, Videos, and News: Tina Fey: Bossypants , A Review: Hilarious confess... http://bit.ly/kTACSv",6.53021E+16,https://twitter.com/SoTinaFey/status/65302104918605824,,,,
DonaldFTrump,5/3/11 2:26,0,"@leighsales Bossypants . Great, great name. Sounds like a think big and kick ass"" name.""",6.53011E+16,https://twitter.com/DonaldFTrump/status/65301131009605632,,,,
nectarie,5/3/11 2:14,0,"Finished Tina Fey's  Bossypants "" book! :) Book Club reunion tonight!""",6.52981E+16,https://twitter.com/nectarie/status/65298081972883456,,,,
BookLover526,5/3/11 2:11,0,Bossypants ' by Tina Fey..Get it at Amazon!! #books http://amzn.to/ep5dEA,6.52975E+16,https://twitter.com/BookLover526/status/65297481675718656,,,,
ElsieM7,5/3/11 2:03,0,@vanessarojas_ I'm doing the same with Bossypants . It gives me a good laugh at the end of the day.,6.52955E+16,https://twitter.com/ElsieM7/status/65295475472998400,,,,
vanessarojas_,5/3/11 2:00,0,"Stretched BOSSYPANTS for wks, reading few essays/night. Came to rely on its sarcasm + wit to close each day. So sad to reach the end. BLERG.",6.52945E+16,https://twitter.com/vanessarojas_/status/65294528516595712,,,,
TheLookBooks,5/3/11 1:54,0,#8: Bossypants http://goo.gl/fb/WntAd,6.52932E+16,https://twitter.com/TheLookBooks/status/65293181893345280,,,,
caitforshort,5/3/11 1:53,0,"Just finished reading  Bossypants "" by #tinafey . It's an absolute must read. I truly did #laughoutloud""",6.52928E+16,https://twitter.com/caitforshort/status/65292814350696448,,,,
amzdealoftheday,5/3/11 1:52,0,Bestsellers Kindle #8: Bossypants http://goo.gl/fb/u4iLH,6.52927E+16,https://twitter.com/amzdealoftheday/status/65292666765717504,,,,
ndrozzi,5/3/11 1:43,0,"@MelissaMyers06 American on purpose"" -craig Ferguson & "" #bossypants "" -tina fey (my idol). #getem !""",6.52903E+16,https://twitter.com/ndrozzi/status/65290300167438336,,,,
Anabelle_Anas,5/3/11 1:42,0,#5: Bossypants http://amzn.to/l3DRjw,6.52901E+16,https://twitter.com/Anabelle_Anas/status/65290095015628801,,,,
TheLookBooks,5/3/11 1:32,0,#8: Bossypants http://goo.gl/fb/07hqp,6.52876E+16,https://twitter.com/TheLookBooks/status/65287607474597888,,,,
elizpaige,5/3/11 1:21,0,"@missmagner update: only eight pages in, already laughing out loud. #bossypants",6.52849E+16,https://twitter.com/elizpaige/status/65284876114468864,,,,
MissLiberty,5/3/11 1:11,0,"Should be sleeping, but I'm doing something better - PLAYING WITH BOOKS! I'm reading BOSSYPANTS , and holy cats, it's entertaining. #snicker",6.52824E+16,https://twitter.com/MissLiberty/status/65282432294858752,,,,
ss_fernan,5/3/11 1:09,0,I read Tina Feys bossypants this weekend. It's pretty funny.,6.52819E+16,https://twitter.com/ss_fernan/status/65281901832847360,,,,
itsmissy,5/3/11 1:08,0,Started reading Tina Fey's  Bossypants , and I have laughed / snorted multiple times in just a few short chapters. Love her.,6.52815E+16,https://twitter.com/itsmissy/status/65281510944681984,,,
elizpaige,5/3/11 1:06,0,@missmagner i just got it to read at the airport! i'm afraid i won't sleep a wink on the redeye because i'll be a bookworm. #bossypants,6.5281E+16,https://twitter.com/elizpaige/status/65281044819099648,,,,
bookofwinner,5/3/11 1:05,0,#books #deals #store #1: Bossypants : Bossypants Tina Fey (Author) 34 days in the top 100 (173)Download: $12.99... http://bit.ly/cT1CTm,6.52809E+16,https://twitter.com/bookofwinner/status/65280871896330240,,,,
maca_online,5/3/11 1:02,0,"Ya metida en el sobre leyendo Bossypants , que padre que un libro te haga buscar el tiempo para leerlo",6.528E+16,https://twitter.com/maca_online/status/65280023141163008,,,,
sarahwaves,5/3/11 0:59,0,Just finished Bossypants . Well worth staying up two nights in a row to read.,6.52793E+16,https://twitter.com/sarahwaves/status/65279264018280448,,,,
bookofwinner,5/3/11 0:58,0,#entertainment #hot #1: Bossypants : Bossypants Tina Fey (Author) (173)Download: $12.99 2 used & new from $9.99(... http://bit.ly/cGIedd,6.5279E+16,https://twitter.com/bookofwinner/status/65279013630902272,,,,
amytangerine,5/3/11 0:56,0,"@ammlovespaper i finished  Bossypants "" a couple weeks ago and it is hands down one of the funniest books ever.""",6.52786E+16,https://twitter.com/amytangerine/status/65278551401828352,,,,
seanpbeck,5/3/11 0:50,0,Halfway through #bossypants - @TinaFey123 wrote touching chapter about her dad that everyone with an old school dad should read. #singletear,6.5277E+16,https://twitter.com/seanpbeck/status/65277036259844097,,,,
holidaygiftbuzz,5/3/11 0:50,0,Currently Buzzing #Bossypants (Audiobook #ChristmasGift #Christmas #books . http://www.holidaygiftbuzz.com/product/2833/books/,6.52769E+16,https://twitter.com/holidaygiftbuzz/status/65276911064072193,,,,
morganwheaton,5/3/11 0:41,0,did I just read the entirety of bossypants in one sitting? yes. also tina fey is the only person besides me who does not like apple butter.,6.52747E+16,https://twitter.com/morganwheaton/status/65274730348937216,,,,
swardplay,5/3/11 0:35,0,"Finally started reading  Bossypants """," and started laughing whilst reading the first page of the introduction. I hope this is a good sign.""",6.52732E+16,https://twitter.com/swardplay/status/65273193639849984,,,
keregan,5/3/11 0:31,0,"Started Bossypants . If I get no sleep tonight I'm blaming Tina Fey. Seriously though, funny stuff, check it out.",6.52722E+16,https://twitter.com/keregan/status/65272225099563009,,,,
Cricket_the_Cat,5/3/11 0:29,0,Tina Fey's book is titled BOSSYPANTS ?! She stole the title to my yet-to-be-written memoir!,6.52717E+16,https://twitter.com/Cricket_the_Cat/status/65271672592273408,,,,
savannahbellamy,5/3/11 0:28,0,"here's some major awesomeness for you: http://img.ly/3LPI thank you, tina fey! #bossypants is officially my favorite thing ever.",6.52714E+16,https://twitter.com/savannahbellamy/status/65271370975682560,,,,
89linz,5/3/11 0:14,0,I would much rather be reading Bossypants than working on these 2 American History take home final essays...,6.52679E+16,https://twitter.com/89linz/status/65267939028385792,,,,
BookLover526,5/3/11 0:05,0,Bossypants ' by Tina Fey..Get it at Amazon !! #books http://amzn.to/ep5dEA,6.52656E+16,https://twitter.com/BookLover526/status/65265593909116929,,,,
beckawall,5/3/11 0:00,0,"Now that finals are over, here's what's on the BTA docket: Trump is humorless; Shld we be celebrating Bin Laden's death?;+ Bossypants Review!",6.52644E+16,https://twitter.com/beckawall/status/65264446666309633,,,,
managertomom,5/2/11 23:56,0,#Win A Copy Of Bossypants By Tina Fey 2 Winners via @MomsMotleyCrue CAN/US #giveaway http://tinyurl.com/3edeeh7,6.52636E+16,https://twitter.com/managertomom/status/65263555137642496,,,,
FineFramedPhoto,5/2/11 23:56,0,Bossypants by Tina Fey http://ff.im/-CvGjK,6.52635E+16,https://twitter.com/FineFramedPhoto/status/65263475382951937,,,,
AlysonAhrns,5/2/11 23:50,0,"Never in my life have I literally LOL'd while reading a book. Tina Fey's  Bossypants "" has stolen that tiny victory"," and I'm not mad at it!""",6.52619E+16,https://twitter.com/AlysonAhrns/status/65261892888838144,,,
holidaygiftbuzz,5/2/11 23:50,0,Currently Buzzing #Bossypants (Audiobook #ChristmasGift #Christmas #books . http://www.holidaygiftbuzz.com/product/2833/books/,6.52618E+16,https://twitter.com/holidaygiftbuzz/status/65261812555321344,,,,
Anabelle_Anas,5/2/11 23:44,0,#5: Bossypants http://amzn.to/l3DRjw,6.52603E+16,https://twitter.com/Anabelle_Anas/status/65260341893922816,,,,
TheLookBooks,5/2/11 23:40,0,#9: Bossypants http://goo.gl/fb/Quz9i,6.52595E+16,https://twitter.com/TheLookBooks/status/65259478395793408,,,,
JoJoMetcalf,5/2/11 23:39,0,Starting Tina Fey's Bossypants . Only 1 week left to read books of my choosing before the dreaded summer semester.,6.52592E+16,https://twitter.com/JoJoMetcalf/status/65259169271382018,,,,
sixbilliongods,5/2/11 23:35,0,IM GONNA START READING BOSSYPANTS NOW I AM EXCITED <3,6.52581E+16,https://twitter.com/sixbilliongods/status/65258092002164736,,,,
BlondeBlogette,5/2/11 23:27,1,"The importance of scary dads and local theater, and other lessons from Tina Fey: my #Bossypants review is in! http://bit.ly/jin7d9",6.52562E+16,https://twitter.com/BlondeBlogette/status/65256228351250432,,,,
emilyemem,5/2/11 23:26,0,"Unsurprisingly, the answer is not long! I'm off to read a bit of Tina Fey's Bossypants before drifting into a deep leaden sleep.",6.52559E+16,https://twitter.com/emilyemem/status/65255915309371392,,,,
iHeartDates,5/2/11 23:26,0,"Finished with Bossypants , by Tina Fey: The Rules of Improvisation That Will Change Your Li... http://goodreads.com/user_status/show/6061854""",6.52559E+16,https://twitter.com/iHeartDates/status/65255867922128896,,,,
firethelazur,5/2/11 23:25,0,"Reading #Bossypants by Tina Fey, her 1st gyno appointment was at planned parenthood in rogers park next to loyola! #smallworld #imisshammies",6.52557E+16,https://twitter.com/firethelazur/status/65255693267107840,,,,
dailyhillster,5/2/11 23:21,0,very funny book! http://bit.ly/k5PjCS @GetGlue #Bossypants,6.52547E+16,https://twitter.com/dailyhillster/status/65254653721452544,,,,
